nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
East Of England,2021-05-25,0,10503,0,777,0,11280,FALSE
East Of England,2021-05-26,2,10505,0,777,2,11282,FALSE
East Of England,2021-05-27,0,10505,1,778,1,11283,FALSE
East Of England,2021-05-28,0,10505,0,778,0,11283,FALSE
East Of England,2021-05-29,0,10505,0,778,0,11283,FALSE
East Of England,2021-05-30,1,10506,1,779,2,11285,FALSE
East Of England,2021-05-31,1,10507,0,779,1,11286,FALSE
East Of England,2021-06-01,0,10507,0,779,0,11286,FALSE
East Of England,2021-06-02,1,10508,1,780,2,11288,FALSE
East Of England,2021-06-03,0,10508,0,780,0,11288,FALSE
East Of England,2021-06-04,0,10508,0,780,0,11288,FALSE
East Of England,2021-06-05,0,10508,0,780,0,11288,FALSE
East Of England,2021-06-06,0,10508,0,780,0,11288,FALSE
East Of England,2021-06-07,0,10508,0,780,0,11288,FALSE
East Of England,2021-06-08,1,10509,0,780,1,11289,FALSE
East Of England,2021-06-09,0,10509,0,780,0,11289,FALSE
East Of England,2021-06-10,1,10510,0,780,1,11290,FALSE
East Of England,2021-06-11,0,10510,2,782,2,11292,FALSE
East Of England,2021-06-12,0,10510,1,783,1,11293,FALSE
East Of England,2021-06-13,0,10510,0,783,0,11293,FALSE
East Of England,2021-06-14,0,10510,0,783,0,11293,FALSE
East Of England,2021-06-15,1,10511,0,783,1,11294,FALSE
East Of England,2021-06-16,2,10513,0,783,2,11296,FALSE
East Of England,2021-06-17,0,10513,1,784,1,11297,FALSE
East Of England,2021-06-18,0,10513,1,785,1,11298,FALSE
East Of England,2021-06-19,0,10513,1,786,1,11299,FALSE
East Of England,2021-06-20,0,10513,0,786,0,11299,FALSE
East Of England,2021-06-21,1,10514,0,786,1,11300,FALSE
East Of England,2021-06-22,1,10515,0,786,1,11301,FALSE
East Of England,2021-06-23,0,10515,0,786,0,11301,FALSE
East Of England,2021-06-24,0,10515,0,786,0,11301,FALSE
East Of England,2021-06-25,0,10515,0,786,0,11301,FALSE
East Of England,2021-06-26,0,10515,0,786,0,11301,FALSE
East Of England,2021-06-27,1,10516,1,787,2,11303,FALSE
East Of England,2021-06-28,1,10517,0,787,1,11304,FALSE
East Of England,2021-06-29,0,10517,0,787,0,11304,FALSE
East Of England,2021-06-30,1,10518,0,787,1,11305,FALSE
East Of England,2021-07-01,0,10518,1,788,1,11306,FALSE
East Of England,2021-07-02,1,10519,0,788,1,11307,FALSE
East Of England,2021-07-03,1,10520,0,788,1,11308,FALSE
East Of England,2021-07-04,0,10520,0,788,0,11308,FALSE
East Of England,2021-07-05,2,10522,0,788,2,11310,FALSE
East Of England,2021-07-06,0,10522,0,788,0,11310,FALSE
East Of England,2021-07-07,2,10524,0,788,2,11312,FALSE
East Of England,2021-07-08,3,10527,0,788,3,11315,FALSE
East Of England,2021-07-09,2,10529,1,789,3,11318,FALSE
East Of England,2021-07-10,2,10531,0,789,2,11320,FALSE
East Of England,2021-07-11,1,10532,0,789,1,11321,FALSE
East Of England,2021-07-12,1,10533,1,790,2,11323,FALSE
East Of England,2021-07-13,1,10534,0,790,1,11324,FALSE
East Of England,2021-07-14,0,10534,0,790,0,11324,FALSE
East Of England,2021-07-15,2,10536,0,790,2,11326,FALSE
East Of England,2021-07-16,2,10538,0,790,2,11328,FALSE
East Of England,2021-07-17,1,10539,0,790,1,11329,FALSE
East Of England,2021-07-18,3,10542,0,790,3,11332,FALSE
East Of England,2021-07-19,3,10545,0,790,3,11335,FALSE
East Of England,2021-07-20,5,10550,0,790,5,11340,FALSE
East Of England,2021-07-21,0,10550,1,791,1,11341,FALSE
East Of England,2021-07-22,2,10552,0,791,2,11343,FALSE
East Of England,2021-07-23,7,10559,2,793,9,11352,FALSE
East Of England,2021-07-24,7,10566,0,793,7,11359,FALSE
East Of England,2021-07-25,2,10568,0,793,2,11361,FALSE
East Of England,2021-07-26,3,10571,0,793,3,11364,FALSE
East Of England,2021-07-27,5,10576,1,794,6,11370,FALSE
East Of England,2021-07-28,4,10580,0,794,4,11374,FALSE
East Of England,2021-07-29,3,10583,0,794,3,11377,FALSE
East Of England,2021-07-30,4,10587,0,794,4,11381,FALSE
East Of England,2021-07-31,8,10595,0,794,8,11389,FALSE
East Of England,2021-08-01,1,10596,0,794,1,11390,FALSE
East Of England,2021-08-02,6,10602,0,794,6,11396,FALSE
East Of England,2021-08-03,5,10607,0,794,5,11401,FALSE
East Of England,2021-08-04,3,10610,1,795,4,11405,FALSE
East Of England,2021-08-05,1,10611,0,795,1,11406,FALSE
East Of England,2021-08-06,6,10617,0,795,6,11412,FALSE
East Of England,2021-08-07,5,10622,0,795,5,11417,FALSE
East Of England,2021-08-08,7,10629,0,795,7,11424,FALSE
East Of England,2021-08-09,4,10633,3,798,7,11431,FALSE
East Of England,2021-08-10,5,10638,0,798,5,11436,FALSE
East Of England,2021-08-11,3,10641,0,798,3,11439,FALSE
East Of England,2021-08-12,6,10647,0,798,6,11445,FALSE
East Of England,2021-08-13,3,10650,0,798,3,11448,FALSE
East Of England,2021-08-14,7,10657,0,798,7,11455,FALSE
East Of England,2021-08-15,9,10666,0,798,9,11464,FALSE
East Of England,2021-08-16,7,10673,1,799,8,11472,FALSE
East Of England,2021-08-17,6,10679,1,800,7,11479,FALSE
East Of England,2021-08-18,7,10686,1,801,8,11487,FALSE
East Of England,2021-08-19,5,10691,1,802,6,11493,FALSE
East Of England,2021-08-20,7,10698,1,803,8,11501,FALSE
East Of England,2021-08-21,10,10708,0,803,10,11511,FALSE
East Of England,2021-08-22,6,10714,2,805,8,11519,FALSE
East Of England,2021-08-23,8,10722,0,805,8,11527,FALSE
East Of England,2021-08-24,7,10729,0,805,7,11534,FALSE
East Of England,2021-08-25,9,10738,1,806,10,11544,FALSE
East Of England,2021-08-26,15,10753,0,806,15,11559,FALSE
East Of England,2021-08-27,11,10764,0,806,11,11570,FALSE
East Of England,2021-08-28,4,10768,0,806,4,11574,FALSE
East Of England,2021-08-29,10,10778,1,807,11,11585,FALSE
East Of England,2021-08-30,5,10783,0,807,5,11590,FALSE
East Of England,2021-08-31,4,10787,1,808,5,11595,FALSE
East Of England,2021-09-01,5,10792,0,808,5,11600,FALSE
East Of England,2021-09-02,9,10801,1,809,10,11610,FALSE
East Of England,2021-09-03,14,10815,2,811,16,11626,FALSE
East Of England,2021-09-04,12,10827,0,811,12,11638,FALSE
East Of England,2021-09-05,12,10839,0,811,12,11650,FALSE
East Of England,2021-09-06,9,10848,1,812,10,11660,FALSE
East Of England,2021-09-07,11,10859,0,812,11,11671,FALSE
East Of England,2021-09-08,5,10864,1,813,6,11677,FALSE
East Of England,2021-09-09,4,10868,0,813,4,11681,FALSE
East Of England,2021-09-10,7,10875,0,813,7,11688,FALSE
East Of England,2021-09-11,11,10886,1,814,12,11700,FALSE
East Of England,2021-09-12,12,10898,0,814,12,11712,FALSE
East Of England,2021-09-13,6,10904,0,814,6,11718,FALSE
East Of England,2021-09-14,14,10918,2,816,16,11734,FALSE
East Of England,2021-09-15,8,10926,0,816,8,11742,FALSE
East Of England,2021-09-16,11,10937,2,818,13,11755,FALSE
East Of England,2021-09-17,15,10952,0,818,15,11770,FALSE
East Of England,2021-09-18,11,10963,1,819,12,11782,FALSE
East Of England,2021-09-19,12,10975,2,821,14,11796,FALSE
East Of England,2021-09-20,10,10985,1,822,11,11807,FALSE
East Of England,2021-09-21,8,10993,0,822,8,11815,FALSE
East Of England,2021-09-22,10,11003,0,822,10,11825,FALSE
East Of England,2021-09-23,10,11013,0,822,10,11835,FALSE
East Of England,2021-09-24,7,11020,1,823,8,11843,FALSE
East Of England,2021-09-25,2,11022,2,825,4,11847,FALSE
East Of England,2021-09-26,6,11028,1,826,7,11854,FALSE
East Of England,2021-09-27,1,11029,1,827,2,11856,FALSE
East Of England,2021-09-28,7,11036,2,829,9,11865,FALSE
East Of England,2021-09-29,3,11039,3,832,6,11871,FALSE
East Of England,2021-09-30,4,11043,0,832,4,11875,FALSE
East Of England,2021-10-01,6,11049,2,834,8,11883,FALSE
East Of England,2021-10-02,4,11053,0,834,4,11887,FALSE
East Of England,2021-10-03,5,11058,0,834,5,11892,FALSE
East Of England,2021-10-04,3,11061,0,834,3,11895,FALSE
East Of England,2021-10-05,6,11067,0,834,6,11901,FALSE
East Of England,2021-10-06,7,11074,0,834,7,11908,FALSE
East Of England,2021-10-07,6,11080,0,834,6,11914,FALSE
East Of England,2021-10-08,8,11088,0,834,8,11922,FALSE
East Of England,2021-10-09,5,11093,0,834,5,11927,FALSE
East Of England,2021-10-10,4,11097,1,835,5,11932,FALSE
East Of England,2021-10-11,4,11101,1,836,5,11937,FALSE
East Of England,2021-10-12,5,11106,0,836,5,11942,FALSE
East Of England,2021-10-13,5,11111,0,836,5,11947,FALSE
East Of England,2021-10-14,6,11117,0,836,6,11953,FALSE
East Of England,2021-10-15,8,11125,1,837,9,11962,FALSE
East Of England,2021-10-16,9,11134,0,837,9,11971,FALSE
East Of England,2021-10-17,5,11139,0,837,5,11976,FALSE
East Of England,2021-10-18,6,11145,0,837,6,11982,FALSE
East Of England,2021-10-19,16,11161,0,837,16,11998,FALSE
East Of England,2021-10-20,9,11170,0,837,9,12007,FALSE
East Of England,2021-10-21,9,11179,1,838,10,12017,FALSE
East Of England,2021-10-22,10,11189,0,838,10,12027,FALSE
East Of England,2021-10-23,10,11199,0,838,10,12037,FALSE
East Of England,2021-10-24,11,11210,2,840,13,12050,FALSE
East Of England,2021-10-25,14,11224,0,840,14,12064,FALSE
East Of England,2021-10-26,11,11235,3,843,14,12078,FALSE
East Of England,2021-10-27,16,11251,0,843,16,12094,FALSE
East Of England,2021-10-28,11,11262,0,843,11,12105,FALSE
East Of England,2021-10-29,18,11280,1,844,19,12124,FALSE
East Of England,2021-10-30,10,11290,1,845,11,12135,FALSE
East Of England,2021-10-31,11,11301,2,847,13,12148,FALSE
East Of England,2021-11-01,17,11318,1,848,18,12166,FALSE
East Of England,2021-11-02,14,11332,0,848,14,12180,FALSE
East Of England,2021-11-03,15,11347,2,850,17,12197,FALSE
East Of England,2021-11-04,7,11354,0,850,7,12204,FALSE
East Of England,2021-11-05,7,11361,1,851,8,12212,FALSE
East Of England,2021-11-06,9,11370,0,851,9,12221,FALSE
East Of England,2021-11-07,10,11380,0,851,10,12231,FALSE
East Of England,2021-11-08,14,11394,0,851,14,12245,FALSE
East Of England,2021-11-09,12,11406,2,853,14,12259,FALSE
East Of England,2021-11-10,13,11419,0,853,13,12272,FALSE
East Of England,2021-11-11,6,11425,2,855,8,12280,FALSE
East Of England,2021-11-12,8,11433,2,857,10,12290,FALSE
East Of England,2021-11-13,10,11443,1,858,11,12301,FALSE
East Of England,2021-11-14,7,11450,2,860,9,12310,FALSE
East Of England,2021-11-15,13,11463,1,861,14,12324,FALSE
East Of England,2021-11-16,9,11472,1,862,10,12334,FALSE
East Of England,2021-11-17,8,11480,1,863,9,12343,FALSE
East Of England,2021-11-18,12,11492,0,863,12,12355,FALSE
East Of England,2021-11-19,14,11506,2,865,16,12371,FALSE
East Of England,2021-11-20,12,11518,0,865,12,12383,FALSE
East Of England,2021-11-21,12,11530,0,865,12,12395,FALSE
East Of England,2021-11-22,8,11538,2,867,10,12405,FALSE
East Of England,2021-11-23,15,11553,1,868,16,12421,FALSE
East Of England,2021-11-24,12,11565,0,868,12,12433,FALSE
East Of England,2021-11-25,8,11573,0,868,8,12441,FALSE
East Of England,2021-11-26,6,11579,2,870,8,12449,FALSE
East Of England,2021-11-27,9,11588,2,872,11,12460,FALSE
East Of England,2021-11-28,7,11595,2,874,9,12469,FALSE
East Of England,2021-11-29,8,11603,1,875,9,12478,FALSE
East Of England,2021-11-30,3,11606,2,877,5,12483,FALSE
East Of England,2021-12-01,7,11613,2,879,9,12492,FALSE
East Of England,2021-12-02,13,11626,2,881,15,12507,FALSE
East Of England,2021-12-03,11,11637,0,881,11,12518,FALSE
East Of England,2021-12-04,19,11656,1,882,20,12538,FALSE
East Of England,2021-12-05,8,11664,2,884,10,12548,FALSE
East Of England,2021-12-06,6,11670,0,884,6,12554,FALSE
East Of England,2021-12-07,6,11676,1,885,7,12561,FALSE
East Of England,2021-12-08,10,11686,2,887,12,12573,FALSE
East Of England,2021-12-09,5,11691,0,887,5,12578,FALSE
East Of England,2021-12-10,9,11700,1,888,10,12588,FALSE
East Of England,2021-12-11,6,11706,1,889,7,12595,FALSE
East Of England,2021-12-12,4,11710,1,890,5,12600,FALSE
East Of England,2021-12-13,9,11719,1,891,10,12610,FALSE
East Of England,2021-12-14,8,11727,0,891,8,12618,FALSE
East Of England,2021-12-15,10,11737,0,891,10,12628,FALSE
East Of England,2021-12-16,8,11745,2,893,10,12638,FALSE
East Of England,2021-12-17,11,11756,0,893,11,12649,FALSE
East Of England,2021-12-18,6,11762,0,893,6,12655,FALSE
East Of England,2021-12-19,5,11767,0,893,5,12660,FALSE
East Of England,2021-12-20,12,11779,1,894,13,12673,FALSE
East Of England,2021-12-21,6,11785,1,895,7,12680,FALSE
East Of England,2021-12-22,10,11795,1,896,11,12691,FALSE
East Of England,2021-12-23,13,11808,1,897,14,12705,FALSE
East Of England,2021-12-24,8,11816,1,898,9,12714,FALSE
East Of England,2021-12-25,3,11819,0,898,3,12717,FALSE
East Of England,2021-12-26,8,11827,1,899,9,12726,FALSE
East Of England,2021-12-27,8,11835,2,901,10,12736,FALSE
East Of England,2021-12-28,19,11854,0,901,19,12755,FALSE
East Of England,2021-12-29,9,11863,1,902,10,12765,FALSE
East Of England,2021-12-30,13,11876,1,903,14,12779,FALSE
East Of England,2021-12-31,8,11884,0,903,8,12787,FALSE
East Of England,2022-01-01,5,11889,1,904,6,12793,FALSE
East Of England,2022-01-02,18,11907,1,905,19,12812,FALSE
East Of England,2022-01-03,11,11918,0,905,11,12823,FALSE
East Of England,2022-01-04,16,11934,2,907,18,12841,FALSE
East Of England,2022-01-05,23,11957,1,908,24,12865,FALSE
East Of England,2022-01-06,15,11972,0,908,15,12880,FALSE
East Of England,2022-01-07,14,11986,2,910,16,12896,FALSE
East Of England,2022-01-08,19,12005,4,914,23,12919,FALSE
East Of England,2022-01-09,12,12017,1,915,13,12932,FALSE
East Of England,2022-01-10,27,12044,1,916,28,12960,FALSE
East Of England,2022-01-11,16,12060,4,920,20,12980,FALSE
East Of England,2022-01-12,18,12078,0,920,18,12998,FALSE
East Of England,2022-01-13,13,12091,0,920,13,13011,FALSE
East Of England,2022-01-14,20,12111,3,923,23,13034,FALSE
East Of England,2022-01-15,15,12126,0,923,15,13049,FALSE
East Of England,2022-01-16,13,12139,0,923,13,13062,FALSE
East Of England,2022-01-17,17,12156,1,924,18,13080,FALSE
East Of England,2022-01-18,14,12170,1,925,15,13095,FALSE
East Of England,2022-01-19,19,12189,2,927,21,13116,FALSE
East Of England,2022-01-20,11,12200,1,928,12,13128,FALSE
East Of England,2022-01-21,20,12220,3,931,23,13151,FALSE
East Of England,2022-01-22,14,12234,2,933,16,13167,FALSE
East Of England,2022-01-23,19,12253,0,933,19,13186,FALSE
East Of England,2022-01-24,22,12275,3,936,25,13211,FALSE
East Of England,2022-01-25,12,12287,1,937,13,13224,FALSE
East Of England,2022-01-26,14,12301,1,938,15,13239,FALSE
East Of England,2022-01-27,18,12319,0,938,18,13257,FALSE
East Of England,2022-01-28,18,12337,1,939,19,13276,FALSE
East Of England,2022-01-29,17,12354,1,940,18,13294,FALSE
East Of England,2022-01-30,16,12370,1,941,17,13311,FALSE
East Of England,2022-01-31,12,12382,0,941,12,13323,FALSE
East Of England,2022-02-01,10,12392,2,943,12,13335,FALSE
East Of England,2022-02-02,12,12404,0,943,12,13347,TRUE
East Of England,2022-02-03,10,12414,0,943,10,13357,TRUE
East Of England,2022-02-04,10,12424,1,944,11,13368,TRUE
East Of England,2022-02-05,5,12429,0,944,5,13373,TRUE
East Of England,2022-02-06,0,12429,0,944,0,13373,TRUE
London,2020-02-29,0,0,0,0,0,0,FALSE
London,2020-03-01,0,0,0,0,0,0,FALSE
London,2020-03-02,0,0,0,0,0,0,FALSE
London,2020-03-03,0,0,0,0,0,0,FALSE
London,2020-03-04,0,0,0,0,0,0,FALSE
London,2020-03-05,0,0,0,0,0,0,FALSE
London,2020-03-06,1,1,0,0,1,1,FALSE
London,2020-03-07,0,1,0,0,0,1,FALSE
London,2020-03-08,0,1,0,0,0,1,FALSE
London,2020-03-09,1,2,0,0,1,2,FALSE
London,2020-03-10,0,2,0,0,0,2,FALSE
London,2020-03-11,5,7,0,0,5,7,FALSE
London,2020-03-12,6,13,0,0,6,13,FALSE
London,2020-03-13,10,23,0,0,10,23,FALSE
London,2020-03-14,13,36,0,0,13,36,FALSE
London,2020-03-15,9,45,0,0,9,45,FALSE
London,2020-03-16,15,60,0,0,15,60,FALSE
London,2020-03-17,23,83,0,0,23,83,FALSE
London,2020-03-18,28,111,0,0,28,111,FALSE
London,2020-03-19,25,136,0,0,25,136,FALSE
London,2020-03-20,44,180,0,0,44,180,FALSE
London,2020-03-21,49,229,0,0,49,229,FALSE
London,2020-03-22,54,283,0,0,54,283,FALSE
London,2020-03-23,63,346,0,0,63,346,FALSE
London,2020-03-24,86,432,0,0,86,432,FALSE
London,2020-03-25,112,544,0,0,112,544,FALSE
London,2020-03-26,130,674,0,0,130,674,FALSE
London,2020-03-27,130,804,0,0,130,804,FALSE
London,2020-03-28,123,927,0,0,123,927,FALSE
London,2020-03-29,145,1072,0,0,145,1072,FALSE
London,2020-03-30,151,1223,0,0,151,1223,FALSE
London,2020-03-31,183,1406,0,0,183,1406,FALSE
London,2020-04-01,202,1608,0,0,202,1608,FALSE
London,2020-04-02,190,1798,0,0,190,1798,FALSE
London,2020-04-03,199,1997,0,0,199,1997,FALSE
London,2020-04-04,231,2228,0,0,231,2228,FALSE
London,2020-04-05,195,2423,0,0,195,2423,FALSE
London,2020-04-06,198,2621,0,0,198,2621,FALSE
London,2020-04-07,220,2841,0,0,220,2841,FALSE
London,2020-04-08,239,3080,0,0,239,3080,FALSE
London,2020-04-09,207,3287,0,0,207,3287,FALSE
London,2020-04-10,171,3458,0,0,171,3458,FALSE
London,2020-04-11,179,3637,0,0,179,3637,FALSE
London,2020-04-12,159,3796,0,0,159,3796,FALSE
London,2020-04-13,166,3962,0,0,166,3962,FALSE
London,2020-04-14,143,4105,0,0,143,4105,FALSE
London,2020-04-15,143,4248,2,2,145,4250,FALSE
London,2020-04-16,140,4388,0,2,140,4390,FALSE
London,2020-04-17,101,4489,0,2,101,4491,FALSE
London,2020-04-18,101,4590,0,2,101,4592,FALSE
London,2020-04-19,104,4694,0,2,104,4696,FALSE
London,2020-04-20,96,4790,0,2,96,4792,FALSE
London,2020-04-21,96,4886,0,2,96,4888,FALSE
London,2020-04-22,109,4995,0,2,109,4997,FALSE
London,2020-04-23,77,5072,0,2,77,5074,FALSE
London,2020-04-24,71,5143,8,10,79,5153,FALSE
London,2020-04-25,58,5201,9,19,67,5220,FALSE
London,2020-04-26,53,5254,8,27,61,5281,FALSE
London,2020-04-27,52,5306,7,34,59,5340,FALSE
London,2020-04-28,44,5350,6,40,50,5390,FALSE
London,2020-04-29,45,5395,11,51,56,5446,FALSE
London,2020-04-30,40,5435,9,60,49,5495,FALSE
London,2020-05-01,41,5476,6,66,47,5542,FALSE
London,2020-05-02,41,5517,8,74,49,5591,FALSE
London,2020-05-03,36,5553,10,84,46,5637,FALSE
London,2020-05-04,30,5583,7,91,37,5674,FALSE
London,2020-05-05,25,5608,7,98,32,5706,FALSE
London,2020-05-06,37,5645,9,107,46,5752,FALSE
London,2020-05-07,37,5682,6,113,43,5795,FALSE
London,2020-05-08,31,5713,4,117,35,5830,FALSE
London,2020-05-09,23,5736,2,119,25,5855,FALSE
London,2020-05-10,26,5762,4,123,30,5885,FALSE
London,2020-05-11,18,5780,10,133,28,5913,FALSE
London,2020-05-12,18,5798,5,138,23,5936,FALSE
London,2020-05-13,17,5815,1,139,18,5954,FALSE
London,2020-05-14,20,5835,2,141,22,5976,FALSE
London,2020-05-15,19,5854,7,148,26,6002,FALSE
London,2020-05-16,14,5868,3,151,17,6019,FALSE
London,2020-05-17,16,5884,3,154,19,6038,FALSE
London,2020-05-18,11,5895,3,157,14,6052,FALSE
London,2020-05-19,14,5909,2,159,16,6068,FALSE
London,2020-05-20,19,5928,5,164,24,6092,FALSE
London,2020-05-21,12,5940,1,165,13,6105,FALSE
London,2020-05-22,10,5950,2,167,12,6117,FALSE
London,2020-05-23,6,5956,3,170,9,6126,FALSE
London,2020-05-24,7,5963,4,174,11,6137,FALSE
London,2020-05-25,9,5972,1,175,10,6147,FALSE
London,2020-05-26,14,5986,5,180,19,6166,FALSE
London,2020-05-27,7,5993,2,182,9,6175,FALSE
London,2020-05-28,8,6001,2,184,10,6185,FALSE
London,2020-05-29,7,6008,1,185,8,6193,FALSE
London,2020-05-30,12,6020,1,186,13,6206,FALSE
London,2020-05-31,6,6026,3,189,9,6215,FALSE
London,2020-06-01,10,6036,2,191,12,6227,FALSE
London,2020-06-02,8,6044,1,192,9,6236,FALSE
London,2020-06-03,6,6050,0,192,6,6242,FALSE
London,2020-06-04,8,6058,1,193,9,6251,FALSE
London,2020-06-05,4,6062,1,194,5,6256,FALSE
London,2020-06-06,0,6062,3,197,3,6259,FALSE
London,2020-06-07,5,6067,2,199,7,6266,FALSE
London,2020-06-08,5,6072,0,199,5,6271,FALSE
London,2020-06-09,5,6077,1,200,6,6277,FALSE
London,2020-06-10,8,6085,1,201,9,6286,FALSE
London,2020-06-11,5,6090,0,201,5,6291,FALSE
London,2020-06-12,3,6093,2,203,5,6296,FALSE
London,2020-06-13,3,6096,2,205,5,6301,FALSE
London,2020-06-14,3,6099,1,206,4,6305,FALSE
London,2020-06-15,1,6100,0,206,1,6306,FALSE
London,2020-06-16,2,6102,0,206,2,6308,FALSE
London,2020-06-17,1,6103,2,208,3,6311,FALSE
London,2020-06-18,2,6105,0,208,2,6313,FALSE
London,2020-06-19,5,6110,1,209,6,6319,FALSE
London,2020-06-20,3,6113,1,210,4,6323,FALSE
London,2020-06-21,4,6117,0,210,4,6327,FALSE
London,2020-06-22,2,6119,0,210,2,6329,FALSE
London,2020-06-23,1,6120,1,211,2,6331,FALSE
London,2020-06-24,4,6124,0,211,4,6335,FALSE
London,2020-06-25,3,6127,2,213,5,6340,FALSE
London,2020-06-26,2,6129,1,214,3,6343,FALSE
London,2020-06-27,1,6130,0,214,1,6344,FALSE
London,2020-06-28,2,6132,1,215,3,6347,FALSE
London,2020-06-29,2,6134,1,216,3,6350,FALSE
London,2020-06-30,1,6135,2,218,3,6353,FALSE
London,2020-07-01,3,6138,1,219,4,6357,FALSE
London,2020-07-02,2,6140,2,221,4,6361,FALSE
London,2020-07-03,2,6142,1,222,3,6364,FALSE
London,2020-07-04,1,6143,1,223,2,6366,FALSE
London,2020-07-05,3,6146,1,224,4,6370,FALSE
London,2020-07-06,2,6148,0,224,2,6372,FALSE
London,2020-07-07,1,6149,0,224,1,6373,FALSE
London,2020-07-08,3,6152,0,224,3,6376,FALSE
London,2020-07-09,4,6156,0,224,4,6380,FALSE
London,2020-07-10,0,6156,1,225,1,6381,FALSE
London,2020-07-11,1,6157,0,225,1,6382,FALSE
London,2020-07-12,1,6158,0,225,1,6383,FALSE
London,2020-07-13,1,6159,0,225,1,6384,FALSE
London,2020-07-14,0,6159,0,225,0,6384,FALSE
London,2020-07-15,2,6161,0,225,2,6386,FALSE
London,2020-07-16,0,6161,0,225,0,6386,FALSE
London,2020-07-17,0,6161,0,225,0,6386,FALSE
